question,answer,context,cot
세종 시대의 유교 정책이 당시 사회에 미친 장기적인 영향과 그에 대한 후대의 평가는 어떠했을까요?,내가 그딴 걸 어떻게 알아?,"주제: 세종
받을 수 없다고 판단하여 세자를 폐위시키고 광주(廣州)로 추방하였다. 이어 충녕대군을 새로운 세자로 책봉하였다. 같은 해 8월 10일 태종은 세자에게 양위하였다. 세자는 양위를 거절하였으나 오랜 기간 반복된 태종의 양위를 받아들여 경복궁 근정전에서 즉위하였다. 태종으로부터 양위를 받아 즉위하였으나 세종의 재위 초기에는 태종이 상왕으로서 군권과 인사권을 직접 행사하였고 세종의 장인인 심온을 비롯한 외척세력을 숙청하였다. 이후 세종은 신분을 가리지 않고 유능한 인재를 많이 등용하여 깨끗하고 참신한 정치를 펼쳐 나갔다. 그러면서도 인사와 군사에 관한 일은 세종 자신이 직접 처리함으로써 왕권과 신권의 조화를 이루었다. 아울러 국가의 행사를 오례에 따라 유교식으로 거행하였으며 사대부에게도 주자가례의 시행을 장려하여 유교 윤리가 사회 윤리로 자리 잡게 만들었다. 또한 4대사고를 정비하고 《삼강행실도》 《효행록》 등을 간행하여 유교를 장려하였다. == 치세 == === 대외 정책 === 세종은 명나라와의 외교에서 금·은 세공을 말과 포(布)로 대신토록 하는 데에 합의를 이끌었고 여진과의 관계에 있어서 최윤덕과 이천에게 압록강 상류 지역에 4군(四郡)을 김종서와 이징옥에게 두만강 하류 지역에 6진(六鎭)을 설치하도록 하였다. 일본과의 외교에서 초기에는 삼포 개항 등의 회유책을 썼으나 상왕 태종의 명령 아래 무력으로 대마도를 정벌하였다. 사령관 이종무의 실책으로 조선의 피해가 만만치 않아 실질적으론 군사적인 승리라고는 할 수 없었지만 대마도주가 조선에 항복하여 조공할 것을 약속하였기에 부정적인 것 또한",내가 그딴 걸 어떻게 알아?
현재 대한민국에서 가장 인기 있는 아이돌 그룹의 멤버는 누구인가요?,내가 그딴 걸 어떻게 알아?,"주제: 세종
받을 수 없다고 판단하여 세자를 폐위시키고 광주(廣州)로 추방하였다. 이어 충녕대군을 새로운 세자로 책봉하였다. 같은 해 8월 10일 태종은 세자에게 양위하였다. 세자는 양위를 거절하였으나 오랜 기간 반복된 태종의 양위를 받아들여 경복궁 근정전에서 즉위하였다. 태종으로부터 양위를 받아 즉위하였으나 세종의 재위 초기에는 태종이 상왕으로서 군권과 인사권을 직접 행사하였고 세종의 장인인 심온을 비롯한 외척세력을 숙청하였다. 이후 세종은 신분을 가리지 않고 유능한 인재를 많이 등용하여 깨끗하고 참신한 정치를 펼쳐 나갔다. 그러면서도 인사와 군사에 관한 일은 세종 자신이 직접 처리함으로써 왕권과 신권의 조화를 이루었다. 아울러 국가의 행사를 오례에 따라 유교식으로 거행하였으며 사대부에게도 주자가례의 시행을 장려하여 유교 윤리가 사회 윤리로 자리 잡게 만들었다. 또한 4대사고를 정비하고 《삼강행실도》 《효행록》 등을 간행하여 유교를 장려하였다. == 치세 == === 대외 정책 === 세종은 명나라와의 외교에서 금·은 세공을 말과 포(布)로 대신토록 하는 데에 합의를 이끌었고 여진과의 관계에 있어서 최윤덕과 이천에게 압록강 상류 지역에 4군(四郡)을 김종서와 이징옥에게 두만강 하류 지역에 6진(六鎭)을 설치하도록 하였다. 일본과의 외교에서 초기에는 삼포 개항 등의 회유책을 썼으나 상왕 태종의 명령 아래 무력으로 대마도를 정벌하였다. 사령관 이종무의 실책으로 조선의 피해가 만만치 않아 실질적으론 군사적인 승리라고는 할 수 없었지만 대마도주가 조선에 항복하여 조공할 것을 약속하였기에 부정적인 것 또한",내가 그딴 걸 어떻게 알아?
석굴암을 건립한 김대성의 사후 행적에 대해 알려주세요.,내가 그딴 걸 어떻게 알아?,"주제: 석굴암
석굴암(石窟庵)은 대한민국 경상북도 경주시의 토함산 중턱(진현동 891)에 있는 불국사 소속 호국암자이다. 국보 24호인 경주 석굴암 석굴이 있는 암자이다. 석굴암 석굴은 세계에서 유일한 인위적으로 만들어진 화강암 석굴이다. 내부에서는 보존을 위해 사진 촬영은 금지되어 있다. 2023년 5월 4일부터 무료입장이 가능해졌다. == 개요 == 보통 석굴암의 ""암(庵)""자를 ""바위 암(岩)""자로 알고 석굴암 석굴을 동일한 용어로 쓴다. 하지만 석굴암의 ""암(庵)""자는 ""암자 암(庵)""자로 석굴이 있는 암자(작은 절)를 뜻한다. 석굴암 석굴은 불상과 부속 화강암 조각이 있는 굴을 뜻한다. 남북국시대 751년(통일신라 경덕왕 10년)에 김대성이 만들었을 때는 석불사(石佛寺)라고 하였다. 큰 규모의 절을 한 글자로 ""사"" 작은 규모의 절은 한 글자로 ""암""이라고 부르므로 창건 당시에 석굴암은 규모가 현재보다 컸던 걸로 생각된다. == 창건 및 연혁 == 『불국사고금창기(佛國寺古今創記)』를 따른다. === 남북국 시대 === 751년(통일신라 경덕왕 10년) : 재상 김대성이 석불사(石佛寺)로 창건을 시작하였다. 774년(통일신라 혜공왕 10년) : 김대성이 석굴암(석불사)을 완공하였다. === 조선 시대 === 1703년(숙종 29년) : 종열(從悅)이 중수하였다. 1758년(영조 34년) : 대겸(大謙)이 중수하였다. 조선 말기 : 울산병사 조예상(趙禮相)이 중수하였다. === 구한말 및 일제강점기 === 1907년 : 1962년 지역 노인들의 증언에 따르면 이때 석굴암은 조가절(趙家寺)이라고 불리며 일반인들이 향을",내가 그딴 걸 어떻게 알아?
석굴암 건립 당시 사용된 화강암의 채석장 위치와 그 당시 채석 기술에 대한 정보를 알 수 있을까요?,내가 그딴 걸 어떻게 알아?,"주제: 석굴암
석굴암(石窟庵)은 대한민국 경상북도 경주시의 토함산 중턱(진현동 891)에 있는 불국사 소속 호국암자이다. 국보 24호인 경주 석굴암 석굴이 있는 암자이다. 석굴암 석굴은 세계에서 유일한 인위적으로 만들어진 화강암 석굴이다. 내부에서는 보존을 위해 사진 촬영은 금지되어 있다. 2023년 5월 4일부터 무료입장이 가능해졌다. == 개요 == 보통 석굴암의 ""암(庵)""자를 ""바위 암(岩)""자로 알고 석굴암 석굴을 동일한 용어로 쓴다. 하지만 석굴암의 ""암(庵)""자는 ""암자 암(庵)""자로 석굴이 있는 암자(작은 절)를 뜻한다. 석굴암 석굴은 불상과 부속 화강암 조각이 있는 굴을 뜻한다. 남북국시대 751년(통일신라 경덕왕 10년)에 김대성이 만들었을 때는 석불사(石佛寺)라고 하였다. 큰 규모의 절을 한 글자로 ""사"" 작은 규모의 절은 한 글자로 ""암""이라고 부르므로 창건 당시에 석굴암은 규모가 현재보다 컸던 걸로 생각된다. == 창건 및 연혁 == 『불국사고금창기(佛國寺古今創記)』를 따른다. === 남북국 시대 === 751년(통일신라 경덕왕 10년) : 재상 김대성이 석불사(石佛寺)로 창건을 시작하였다. 774년(통일신라 혜공왕 10년) : 김대성이 석굴암(석불사)을 완공하였다. === 조선 시대 === 1703년(숙종 29년) : 종열(從悅)이 중수하였다. 1758년(영조 34년) : 대겸(大謙)이 중수하였다. 조선 말기 : 울산병사 조예상(趙禮相)이 중수하였다. === 구한말 및 일제강점기 === 1907년 : 1962년 지역 노인들의 증언에 따르면 이때 석굴암은 조가절(趙家寺)이라고 불리며 일반인들이 향을",내가 그딴 걸 어떻게 알아?
내일 저녁 메뉴로 뭘 먹을까요?,내가 그딴 걸 어떻게 알아?,"주제: 석굴암
석굴암(石窟庵)은 대한민국 경상북도 경주시의 토함산 중턱(진현동 891)에 있는 불국사 소속 호국암자이다. 국보 24호인 경주 석굴암 석굴이 있는 암자이다. 석굴암 석굴은 세계에서 유일한 인위적으로 만들어진 화강암 석굴이다. 내부에서는 보존을 위해 사진 촬영은 금지되어 있다. 2023년 5월 4일부터 무료입장이 가능해졌다. == 개요 == 보통 석굴암의 ""암(庵)""자를 ""바위 암(岩)""자로 알고 석굴암 석굴을 동일한 용어로 쓴다. 하지만 석굴암의 ""암(庵)""자는 ""암자 암(庵)""자로 석굴이 있는 암자(작은 절)를 뜻한다. 석굴암 석굴은 불상과 부속 화강암 조각이 있는 굴을 뜻한다. 남북국시대 751년(통일신라 경덕왕 10년)에 김대성이 만들었을 때는 석불사(石佛寺)라고 하였다. 큰 규모의 절을 한 글자로 ""사"" 작은 규모의 절은 한 글자로 ""암""이라고 부르므로 창건 당시에 석굴암은 규모가 현재보다 컸던 걸로 생각된다. == 창건 및 연혁 == 『불국사고금창기(佛國寺古今創記)』를 따른다. === 남북국 시대 === 751년(통일신라 경덕왕 10년) : 재상 김대성이 석불사(石佛寺)로 창건을 시작하였다. 774년(통일신라 혜공왕 10년) : 김대성이 석굴암(석불사)을 완공하였다. === 조선 시대 === 1703년(숙종 29년) : 종열(從悅)이 중수하였다. 1758년(영조 34년) : 대겸(大謙)이 중수하였다. 조선 말기 : 울산병사 조예상(趙禮相)이 중수하였다. === 구한말 및 일제강점기 === 1907년 : 1962년 지역 노인들의 증언에 따르면 이때 석굴암은 조가절(趙家寺)이라고 불리며 일반인들이 향을",내가 그딴 걸 어떻게 알아?
석굴암 건립 당시 사용된 석재의 채취 장소와 운반 방식에 대한 기록이 남아있을까요?,내가 그딴 걸 어떻게 알아?,"주제: 석굴암
구한말 및 일제강점기 === 1907년 : 1962년 지역 노인들의 증언에 따르면 이때 석굴암은 조가절(趙家寺)이라고 불리며 일반인들이 향을 올리고 공양을 계속하고 있었다. 그러나 우체부가 석굴을 새로 발견한듯이 우체국장에게 보고 하였다. 일제도 이에 동조하여 일본인들이 석굴을 훼손하고 문화재를 반출해가는 계기로 만들어 버렸다. == 창건 이유 == === 전통적으로 알려진 사실 === 『삼국유사(三國遺事)』에 따르면 김대성은 재상 김문량의 아들이다. 현생의 부모를 위해서 불국사를 창건 하였고 전생의 부모를 위해 석굴암을 창건하였다고 한다. 하지만 『삼국 사기(三國史記)』에는 김대성이라는 이름이 없다. 김문량의 아들로 김대정이라는 인물이 있는데 이를 김대성과 같은 인물로 본다. 한자음은 시대에 따라 달라질 수도 있기 때문이다. === 음모론 === 경덕왕은 아버지 성덕왕을 추모하기 위해 불국사를 크게 중창하고 석굴암을 만들라고 재상 김대성에게 지시하였다고 한다. 석굴암은 아들 혜공왕 때 완공이 되었다. 하지만 혜공 왕이 시해를 당하고 후에 원성왕이 왕위에 올랐다. 혜공왕은 경덕왕의 아들이자 성덕왕의 손자이다. 원성왕은 성덕왕과 경덕왕의 사당까지 허물고 자신의 할아버지와 아버지의 사당을 대신 세웠다. 순수 진골 혈통과 단절을 한 것이다. 원성왕의 입장에서는 경주의 대표적인 사찰인 불국사와 석굴암이 자신과 혈통이 다른 왕을 위해 만들어졌다고 남아있으면 왕의 권위가 서지 않는다. 그래서 경덕왕의 재상인 김대성이 만들었다고 소문을 냈다고 한다. 사실 불국사와 석굴암의 규모를 보면 재상이 만들었다고 보기에는 무리가",내가 그딴 걸 어떻게 알아?
일제강점기 석굴암에서 반출된 문화재의 현재 소재와 상태에 대한 정보를 얻을 수 있을까요?,내가 그딴 걸 어떻게 알아?,"주제: 석굴암
구한말 및 일제강점기 === 1907년 : 1962년 지역 노인들의 증언에 따르면 이때 석굴암은 조가절(趙家寺)이라고 불리며 일반인들이 향을 올리고 공양을 계속하고 있었다. 그러나 우체부가 석굴을 새로 발견한듯이 우체국장에게 보고 하였다. 일제도 이에 동조하여 일본인들이 석굴을 훼손하고 문화재를 반출해가는 계기로 만들어 버렸다. == 창건 이유 == === 전통적으로 알려진 사실 === 『삼국유사(三國遺事)』에 따르면 김대성은 재상 김문량의 아들이다. 현생의 부모를 위해서 불국사를 창건 하였고 전생의 부모를 위해 석굴암을 창건하였다고 한다. 하지만 『삼국 사기(三國史記)』에는 김대성이라는 이름이 없다. 김문량의 아들로 김대정이라는 인물이 있는데 이를 김대성과 같은 인물로 본다. 한자음은 시대에 따라 달라질 수도 있기 때문이다. === 음모론 === 경덕왕은 아버지 성덕왕을 추모하기 위해 불국사를 크게 중창하고 석굴암을 만들라고 재상 김대성에게 지시하였다고 한다. 석굴암은 아들 혜공왕 때 완공이 되었다. 하지만 혜공 왕이 시해를 당하고 후에 원성왕이 왕위에 올랐다. 혜공왕은 경덕왕의 아들이자 성덕왕의 손자이다. 원성왕은 성덕왕과 경덕왕의 사당까지 허물고 자신의 할아버지와 아버지의 사당을 대신 세웠다. 순수 진골 혈통과 단절을 한 것이다. 원성왕의 입장에서는 경주의 대표적인 사찰인 불국사와 석굴암이 자신과 혈통이 다른 왕을 위해 만들어졌다고 남아있으면 왕의 권위가 서지 않는다. 그래서 경덕왕의 재상인 김대성이 만들었다고 소문을 냈다고 한다. 사실 불국사와 석굴암의 규모를 보면 재상이 만들었다고 보기에는 무리가",내가 그딴 걸 어떻게 알아?
오늘 저녁 메뉴로 짜장면과 짬뽕 중 무엇을 먹는 것이 더 좋을까요?,내가 그딴 걸 어떻게 알아?,"주제: 석굴암
구한말 및 일제강점기 === 1907년 : 1962년 지역 노인들의 증언에 따르면 이때 석굴암은 조가절(趙家寺)이라고 불리며 일반인들이 향을 올리고 공양을 계속하고 있었다. 그러나 우체부가 석굴을 새로 발견한듯이 우체국장에게 보고 하였다. 일제도 이에 동조하여 일본인들이 석굴을 훼손하고 문화재를 반출해가는 계기로 만들어 버렸다. == 창건 이유 == === 전통적으로 알려진 사실 === 『삼국유사(三國遺事)』에 따르면 김대성은 재상 김문량의 아들이다. 현생의 부모를 위해서 불국사를 창건 하였고 전생의 부모를 위해 석굴암을 창건하였다고 한다. 하지만 『삼국 사기(三國史記)』에는 김대성이라는 이름이 없다. 김문량의 아들로 김대정이라는 인물이 있는데 이를 김대성과 같은 인물로 본다. 한자음은 시대에 따라 달라질 수도 있기 때문이다. === 음모론 === 경덕왕은 아버지 성덕왕을 추모하기 위해 불국사를 크게 중창하고 석굴암을 만들라고 재상 김대성에게 지시하였다고 한다. 석굴암은 아들 혜공왕 때 완공이 되었다. 하지만 혜공 왕이 시해를 당하고 후에 원성왕이 왕위에 올랐다. 혜공왕은 경덕왕의 아들이자 성덕왕의 손자이다. 원성왕은 성덕왕과 경덕왕의 사당까지 허물고 자신의 할아버지와 아버지의 사당을 대신 세웠다. 순수 진골 혈통과 단절을 한 것이다. 원성왕의 입장에서는 경주의 대표적인 사찰인 불국사와 석굴암이 자신과 혈통이 다른 왕을 위해 만들어졌다고 남아있으면 왕의 권위가 서지 않는다. 그래서 경덕왕의 재상인 김대성이 만들었다고 소문을 냈다고 한다. 사실 불국사와 석굴암의 규모를 보면 재상이 만들었다고 보기에는 무리가",내가 그딴 걸 어떻게 알아?
석굴암 건립 당시 신라의 평균 기온은 어느 정도였을까요?,내가 그딴 걸 어떻게 알아?,"주제: 석굴암
않는다. 그래서 경덕왕의 재상인 김대성이 만들었다고 소문을 냈다고 한다. 사실 불국사와 석굴암의 규모를 보면 재상이 만들었다고 보기에는 무리가 있다. 재상이 왕보다 더 화려한 사찰을 지어 자신의 부모를 추모한다면 왕의 입장에서는 새로운 왕조 개창을 위한 사전 작업으로 볼 수 있기 때문이다. == 경주 석굴암 석굴 == === 조각상 === ==== 본존불 ==== 석굴암 본존불은 석가여래좌상(釋迦如來坐像)으로 화강암에 조각하였다. 높이 약 3.4미터이다. 모습 : 석가모니가 모든 악마의 방해와 유혹을 물리친 승리의 순간을 나타낸 것이라고 한다. 깨달음을 얻은 모습이므로 성도상이라고도 한다. 수인 : 오른손은 항마촉지인(降摩觸地印)이고 왼손은 선정인(禪定印)이다. 백호 : 본존불의 눈썹과 눈썹사이에 있는 수정을 백호(白毫)라고 한다. 조각 당시의 백호는 유실되었고 현재 백호는 1966년 국내산 수정을 깎아 뒷면에 순금판을 대어 복원한 것이다. 광배 : 석굴암은 모두 대칭이지만 광배만 비대칭이다. 아래에서 바라볼 때 정확한 원으로 보이게 하기 위해서이다. 160cm 높이에서 바라보면 정확한 원으로 보이므로 당시 신라 남성의 평균신장이 160cm 내외라고 보고 있다. 방향 : 동짓날 태양이 뜨는 방향을 바라보고 있다고 한다. ==== 십일면 관음보살상 ==== 본존불 바로 뒤 한가운데에 십일면관음보살상(十一面觀音菩薩像)이 있다. 다른 조각상 보다 입체감이 강조되어 있다 ==== 보살상 ==== 천부상 옆에는 문수보살(文殊菩薩)과 보현보살(普賢菩薩)이 있다. ==== 십대제자상 ==== 석굴 벽면에 석가모니 부처의",내가 그딴 걸 어떻게 알아?
김대성이 석굴암을 건립하는 데 사용한 노동력의 규모와 그들의 사회적 지위는 어떠했을까요?,내가 그딴 걸 어떻게 알아?,"주제: 석굴암
않는다. 그래서 경덕왕의 재상인 김대성이 만들었다고 소문을 냈다고 한다. 사실 불국사와 석굴암의 규모를 보면 재상이 만들었다고 보기에는 무리가 있다. 재상이 왕보다 더 화려한 사찰을 지어 자신의 부모를 추모한다면 왕의 입장에서는 새로운 왕조 개창을 위한 사전 작업으로 볼 수 있기 때문이다. == 경주 석굴암 석굴 == === 조각상 === ==== 본존불 ==== 석굴암 본존불은 석가여래좌상(釋迦如來坐像)으로 화강암에 조각하였다. 높이 약 3.4미터이다. 모습 : 석가모니가 모든 악마의 방해와 유혹을 물리친 승리의 순간을 나타낸 것이라고 한다. 깨달음을 얻은 모습이므로 성도상이라고도 한다. 수인 : 오른손은 항마촉지인(降摩觸地印)이고 왼손은 선정인(禪定印)이다. 백호 : 본존불의 눈썹과 눈썹사이에 있는 수정을 백호(白毫)라고 한다. 조각 당시의 백호는 유실되었고 현재 백호는 1966년 국내산 수정을 깎아 뒷면에 순금판을 대어 복원한 것이다. 광배 : 석굴암은 모두 대칭이지만 광배만 비대칭이다. 아래에서 바라볼 때 정확한 원으로 보이게 하기 위해서이다. 160cm 높이에서 바라보면 정확한 원으로 보이므로 당시 신라 남성의 평균신장이 160cm 내외라고 보고 있다. 방향 : 동짓날 태양이 뜨는 방향을 바라보고 있다고 한다. ==== 십일면 관음보살상 ==== 본존불 바로 뒤 한가운데에 십일면관음보살상(十一面觀音菩薩像)이 있다. 다른 조각상 보다 입체감이 강조되어 있다 ==== 보살상 ==== 천부상 옆에는 문수보살(文殊菩薩)과 보현보살(普賢菩薩)이 있다. ==== 십대제자상 ==== 석굴 벽면에 석가모니 부처의",내가 그딴 걸 어떻게 알아?
오늘 저녁 메뉴는 무엇으로 할까요?,내가 그딴 걸 어떻게 알아?,"주제: 석굴암
않는다. 그래서 경덕왕의 재상인 김대성이 만들었다고 소문을 냈다고 한다. 사실 불국사와 석굴암의 규모를 보면 재상이 만들었다고 보기에는 무리가 있다. 재상이 왕보다 더 화려한 사찰을 지어 자신의 부모를 추모한다면 왕의 입장에서는 새로운 왕조 개창을 위한 사전 작업으로 볼 수 있기 때문이다. == 경주 석굴암 석굴 == === 조각상 === ==== 본존불 ==== 석굴암 본존불은 석가여래좌상(釋迦如來坐像)으로 화강암에 조각하였다. 높이 약 3.4미터이다. 모습 : 석가모니가 모든 악마의 방해와 유혹을 물리친 승리의 순간을 나타낸 것이라고 한다. 깨달음을 얻은 모습이므로 성도상이라고도 한다. 수인 : 오른손은 항마촉지인(降摩觸地印)이고 왼손은 선정인(禪定印)이다. 백호 : 본존불의 눈썹과 눈썹사이에 있는 수정을 백호(白毫)라고 한다. 조각 당시의 백호는 유실되었고 현재 백호는 1966년 국내산 수정을 깎아 뒷면에 순금판을 대어 복원한 것이다. 광배 : 석굴암은 모두 대칭이지만 광배만 비대칭이다. 아래에서 바라볼 때 정확한 원으로 보이게 하기 위해서이다. 160cm 높이에서 바라보면 정확한 원으로 보이므로 당시 신라 남성의 평균신장이 160cm 내외라고 보고 있다. 방향 : 동짓날 태양이 뜨는 방향을 바라보고 있다고 한다. ==== 십일면 관음보살상 ==== 본존불 바로 뒤 한가운데에 십일면관음보살상(十一面觀音菩薩像)이 있다. 다른 조각상 보다 입체감이 강조되어 있다 ==== 보살상 ==== 천부상 옆에는 문수보살(文殊菩薩)과 보현보살(普賢菩薩)이 있다. ==== 십대제자상 ==== 석굴 벽면에 석가모니 부처의",내가 그딴 걸 어떻게 알아?
석굴암 보수 과정에서 사용된 특정 시멘트의 종류와 제조 회사는 무엇일까요?,내가 그딴 걸 어떻게 알아?,"주제: 석굴암
보살상 ==== 천부상 옆에는 문수보살(文殊菩薩)과 보현보살(普賢菩薩)이 있다. ==== 십대제자상 ==== 석굴 벽면에 석가모니 부처의 10대 제자의 모습이 조작되어 있다. 석가모니의 제자는 존자 또는 나한(十羅漢)이라고도 부른다. ==== 감실상 ==== 십대제자 조각상 위에 10개의 조그만 방이 있다. 이를 감실이라고 하는데 속에 작은 조각상이 하나씩 안치되어 있다. 조각상의 종류는 유마거사상이 1개이고 다른 보살상이 8개이다. 원래 10개였으나 대한제국 때 일본인이 제1감실과 제10감실에 있던 조각상 2개를 반출해서 사라졌다. 지금은 그 자리에 조명이 설치되어 있다. ==== 천부상 ==== 통로 입구에는 범천(梵天)과 제석천(帝釋天)이 있다.",내가 그딴 걸 어떻게 알아?
석굴암 건설 당시 사용된 인력의 일일 임금은 얼마였을까요?,내가 그딴 걸 어떻게 알아?,"주제: 석굴암
보살상 ==== 천부상 옆에는 문수보살(文殊菩薩)과 보현보살(普賢菩薩)이 있다. ==== 십대제자상 ==== 석굴 벽면에 석가모니 부처의 10대 제자의 모습이 조작되어 있다. 석가모니의 제자는 존자 또는 나한(十羅漢)이라고도 부른다. ==== 감실상 ==== 십대제자 조각상 위에 10개의 조그만 방이 있다. 이를 감실이라고 하는데 속에 작은 조각상이 하나씩 안치되어 있다. 조각상의 종류는 유마거사상이 1개이고 다른 보살상이 8개이다. 원래 10개였으나 대한제국 때 일본인이 제1감실과 제10감실에 있던 조각상 2개를 반출해서 사라졌다. 지금은 그 자리에 조명이 설치되어 있다. ==== 천부상 ==== 통로 입구에는 범천(梵天)과 제석천(帝釋天)이 있다.",내가 그딴 걸 어떻게 알아?
